Xpos,Ypos,m_z,mobility,inten,msFWHM,mobilityFWHM
0.0000,0.0000,309.1805,58.027,1051,0.023525,2.198
0.0000,0.0000,241.0765,36.458,1212,0.014139,2.570
0.0000,0.0000,223.8008,23.891,1752,0.013132,1.992
0.0000,0.0000,294.1871,56.955,1788,0.015466,2.834
0.0000,0.0000,313.1766,61.803,1839,0.019932,5.156
0.0000,0.0000,325.4068,64.044,2089,0.015123,3.778
0.0000,0.0000,248.0875,37.344,2626,0.016822,2.327
0.0000,0.0000,381.2404,70.663,2671,0.021685,3.136
0.0000,0.0000,325.2912,64.037,3124,0.016579,3.460
0.0000,0.0000,327.1882,64.984,3187,0.020479,3.744
0.0000,0.0000,265.1520,52.461,3349,0.015313,2.292
0.0000,0.0000,337.2099,63.384,3673,0.016687,2.854
0.0000,0.0000,340.2105,72.150,3795,0.019519,3.726
0.0000,0.0000,340.2088,66.281,4228,0.018863,3.775
0.0000,0.0000,312.1783,61.296,4825,0.018614,5.932
0.0000,0.0000,297.1602,60.404,5002,0.017486,3.209
0.0000,0.0000,326.1942,64.409,12297,0.017671,6.276
0.0000,0.0000,293.1856,57.011,15306,0.015541,2.717
0.0000,0.0000,339.2065,72.216,21266,0.016253,3.663
0.0000,0.0000,339.2070,66.797,26735,0.015217,3.847
0.0000,0.0000,311.1749,61.298,27885,0.016142,3.615
0.0000,0.0000,325.1923,64.401,59877,0.014624,6.690
0.0000,0.0000,323.1756,66.404,331,0.022228,3.696
0.0000,0.0000,342.2122,70.518,422,0.024049,4.119
0.0000,0.0000,328.1912,63.700,436,0.02474,3.541
0.0000,0.0000,339.4295,70.958,442,0.016947,3.712
0.0000,0.0000,298.1610,60.313,513,0.023208,3.233
0.0000,0.0000,425.1198,73.592,518,0.029233,4.333
0.0000,0.0000,325.6875,63.178,532,0.018243,2.846
0.0000,0.0000,328.1936,67.876,538,0.023941,1.953
0.0000,0.0000,421.2292,79.125,589,0.019279,3.178
0.0000,0.0000,338.2169,62.690,628,0.025287,2.388
0.0000,0.0000,313.1792,64.839,663,0.026107,2.515
0.0000,0.0000,295.1805,56.607,680,0.018217,2.464
0.0000,0.0000,337.1926,69.659,683,0.017794,4.025
0.0000,0.0000,225.8010,23.899,718,0.016979,2.253
0.0000,0.0000,279.1668,54.465,739,0.017537,2.667
0.0000,0.0000,341.2096,65.404,788,0.028402,2.297
0.0000,0.0000,382.2416,70.165,799,0.027025,1.968
0.0000,0.0000,311.3869,61.819,803,0.016783,3.538
0.0000,0.0000,341.2024,66.819,807,0.027283,2.290
0.0000,0.0000,339.3137,70.997,822,0.015681,3.852
0.0000,0.0000,307.1980,59.075,830,0.024317,2.556
0.0000,0.0000,223.8019,23.789,857,0.017523,2.176
0.0000,0.0000,397.2338,71.820,883,0.025582,3.012
0.0000,0.0000,325.4073,67.978,1114,0.015556,3.528
0.0000,0.0000,425.2648,77.910,1156,0.021483,3.327
0.0000,0.0000,353.2030,64.266,1163,0.027813,2.475
0.0000,0.0000,341.2096,72.616,1182,0.022128,2.733
0.0000,0.0000,313.1736,61.175,1405,0.025029,3.744
0.0000,0.0000,311.2743,62.163,1493,0.016138,4.168
0.0000,0.0000,325.2917,68.793,1694,0.017491,3.941
0.0000,0.0000,309.1803,58.156,1907,0.017826,2.874
0.0000,0.0000,183.0151,33.082,2071,0.012258,1.797
0.0000,0.0000,327.1900,67.573,2200,0.020185,2.885
0.0000,0.0000,248.0853,37.101,2219,0.014118,2.772
0.0000,0.0000,325.4074,63.435,2501,0.014867,2.942
0.0000,0.0000,294.1873,56.519,2674,0.01742,2.468
0.0000,0.0000,265.1537,52.413,2802,0.016818,2.576
0.0000,0.0000,381.2400,70.273,2881,0.02136,2.790
0.0000,0.0000,325.2920,63.357,3793,0.016721,2.952
0.0000,0.0000,297.1599,60.205,3914,0.01654,3.847
0.0000,0.0000,340.2080,66.331,4598,0.017697,2.955
0.0000,0.0000,327.1897,63.639,5365,0.020566,3.474
0.0000,0.0000,340.2118,71.190,5387,0.018083,3.574
0.0000,0.0000,337.2118,63.005,6333,0.019802,2.397
0.0000,0.0000,312.1772,62.233,7155,0.017564,4.945
0.0000,0.0000,326.1938,68.330,8910,0.017543,3.962
0.0000,0.0000,293.1839,56.726,15374,0.016767,2.435
0.0000,0.0000,326.1941,63.412,16152,0.017235,6.716
0.0000,0.0000,339.2072,67.366,19657,0.015872,3.839
0.0000,0.0000,339.2082,70.860,25177,0.015886,4.561
0.0000,0.0000,311.1747,62.114,37008,0.015659,4.787
0.0000,0.0000,325.1919,68.695,43139,0.015588,3.891
0.0000,0.0000,325.1926,63.463,77375,0.01489,4.397
0.0000,0.0000,339.4283,71.535,369,0.014649,3.411
0.0000,0.0000,523.3415,96.379,427,0.03047,1.994
0.0000,0.0000,339.4272,67.134,481,0.016857,2.788
0.0000,0.0000,325.6856,64.461,490,0.014998,6.451
0.0000,0.0000,485.2875,87.201,492,0.026081,2.923
0.0000,0.0000,337.1866,69.453,499,0.026247,3.031
0.0000,0.0000,342.2050,72.032,531,0.017785,3.220
0.0000,0.0000,303.2083,58.822,534,0.021576,3.361
0.0000,0.0000,307.2011,59.732,598,0.026652,2.352
0.0000,0.0000,414.1243,73.725,616,0.025891,2.683
0.0000,0.0000,515.2287,88.423,617,0.02994,2.965
0.0000,0.0000,248.5828,38.106,639,0.014839,2.544
0.0000,0.0000,323.1776,67.052,666,0.025329,3.896
0.0000,0.0000,393.1771,76.915,691,0.023802,2.351
0.0000,0.0000,339.3104,72.119,691,0.017468,3.725
0.0000,0.0000,328.1967,64.818,692,0.022792,2.850
0.0000,0.0000,225.8011,23.810,726,0.015997,2.082
0.0000,0.0000,425.1124,73.429,769,0.018423,2.906
0.0000,0.0000,311.3833,62.142,795,0.015547,4.159
0.0000,0.0000,338.2096,63.202,847,0.027164,3.289
0.0000,0.0000,339.3098,66.831,921,0.018105,3.404
0.0000,0.0000,221.8058,23.956,974,0.01503,2.342
0.0000,0.0000,295.1844,56.937,1007,0.019065,2.031
0.0000,0.0000,183.0172,32.724,1012,0.012497,2.135
0.0000,0.0000,341.2050,67.052,1123,0.021293,3.494
0.0000,0.0000,425.2678,78.084,1147,0.020759,3.059
0.0000,0.0000,223.8027,23.892,1205,0.016787,2.133
0.0000,0.0000,311.2726,61.984,1308,0.014471,4.955
0.0000,0.0000,353.2071,65.587,1331,0.019556,3.598
0.0000,0.0000,248.0849,37.288,1350,0.01736,2.565
0.0000,0.0000,241.0737,36.619,1365,0.014394,2.054
0.0000,0.0000,341.2075,72.159,1604,0.021288,3.734
0.0000,0.0000,397.2345,72.666,1824,0.019046,2.442
0.0000,0.0000,309.1802,58.185,1915,0.018638,2.783
0.0000,0.0000,325.4073,64.099,2206,0.015286,6.002
0.0000,0.0000,313.1741,61.863,2302,0.020152,4.035
0.0000,0.0000,294.1872,57.161,2390,0.016835,1.914
0.0000,0.0000,381.2382,70.893,2401,0.019256,2.896
0.0000,0.0000,327.1876,68.634,2785,0.019928,3.725
0.0000,0.0000,325.2913,64.172,3126,0.017057,6.084
0.0000,0.0000,265.1532,52.491,3390,0.015942,2.316
0.0000,0.0000,340.2094,66.976,4556,0.018348,3.098
0.0000,0.0000,340.2094,71.885,4718,0.018277,5.175
0.0000,0.0000,312.1782,62.516,4848,0.020168,3.139
0.0000,0.0000,327.1896,64.057,4916,0.019341,3.701
0.0000,0.0000,297.1586,60.310,5412,0.016404,3.797
0.0000,0.0000,337.2108,63.329,6598,0.022032,2.607
0.0000,0.0000,326.1940,68.614,8456,0.017909,4.386
0.0000,0.0000,326.1928,64.173,13222,0.018603,6.706
0.0000,0.0000,293.1849,57.189,13968,0.016225,2.592
0.0000,0.0000,339.2069,71.979,23523,0.016398,4.408
0.0000,0.0000,339.2061,66.794,26556,0.017342,3.861
0.0000,0.0000,311.1734,62.003,35084,0.015404,5.479
0.0000,0.0000,325.1922,64.264,69576,0.015754,6.642
0.0000,0.0000,421.2332,79.536,369,0.027706,1.966
0.0000,0.0000,339.4279,67.409,372,0.015293,2.797
0.0000,0.0000,342.2092,69.543,420,0.025131,1.766
0.0000,0.0000,325.6834,67.886,421,0.016888,3.236
0.0000,0.0000,425.1144,75.426,427,0.024069,2.768
0.0000,0.0000,339.4257,71.641,428,0.015271,3.888
0.0000,0.0000,393.1769,76.071,429,0.016435,2.269
0.0000,0.0000,337.1939,70.172,437,0.022045,2.310
0.0000,0.0000,353.2232,73.559,448,0.022406,3.186
0.0000,0.0000,323.1725,65.311,487,0.020902,3.958
0.0000,0.0000,325.6868,63.597,506,0.017641,2.832
0.0000,0.0000,515.2314,89.385,520,0.031975,3.091
0.0000,0.0000,397.2416,71.832,541,0.029555,4.283
0.0000,0.0000,326.2957,64.263,553,0.018891,3.533
0.0000,0.0000,441.2583,80.181,582,0.023848,3.122
0.0000,0.0000,328.1908,63.672,595,0.019749,2.826
0.0000,0.0000,473.2854,96.108,609,0.024323,3.115
0.0000,0.0000,213.0186,33.264,647,0.012965,3.365
0.0000,0.0000,295.1863,56.786,690,0.024546,3.791
0.0000,0.0000,425.2669,78.313,782,0.02541,3.565
0.0000,0.0000,353.2060,65.421,792,0.024201,4.462
0.0000,0.0000,328.1927,69.117,805,0.017899,2.734
0.0000,0.0000,279.1684,54.837,817,0.016755,2.077
0.0000,0.0000,298.1614,60.726,857,0.016049,2.614
0.0000,0.0000,311.3871,62.014,893,0.01667,3.330
0.0000,0.0000,241.0748,36.157,968,0.017432,2.427
0.0000,0.0000,221.8043,24.361,993,0.015458,1.873
0.0000,0.0000,339.3116,68.451,1051,0.01666,6.469
0.0000,0.0000,307.2010,59.613,1209,0.017951,2.551
0.0000,0.0000,341.2075,71.994,1211,0.02237,7.011
0.0000,0.0000,223.8035,24.187,1264,0.014486,2.040
0.0000,0.0000,338.2130,63.367,1267,0.02165,2.688
0.0000,0.0000,325.4064,68.279,1317,0.015047,3.325
0.0000,0.0000,309.1816,58.397,1547,0.020358,2.866
0.0000,0.0000,341.2028,67.846,1577,0.022174,3.876
0.0000,0.0000,311.2746,62.217,1675,0.015318,4.625
0.0000,0.0000,248.0814,37.380,1718,0.014609,2.295
0.0000,0.0000,294.1859,56.788,2021,0.017272,2.779
0.0000,0.0000,325.2934,68.624,2241,0.017124,3.507
0.0000,0.0000,327.1863,68.382,2508,0.021537,3.677
0.0000,0.0000,325.4067,63.766,2749,0.015017,3.301
0.0000,0.0000,313.1760,62.006,3042,0.018087,2.927
0.0000,0.0000,265.1534,52.993,3160,0.017278,2.144
0.0000,0.0000,381.2340,70.415,3194,0.021807,2.792
0.0000,0.0000,325.2906,63.819,4513,0.016,3.354
0.0000,0.0000,340.2075,71.823,4626,0.017278,4.336
0.0000,0.0000,297.1603,60.634,4830,0.018938,3.366
0.0000,0.0000,340.2078,67.365,5181,0.018269,3.584
0.0000,0.0000,327.1922,63.590,6184,0.019583,3.145
0.0000,0.0000,337.2114,63.344,6531,0.01824,2.821
0.0000,0.0000,312.1773,62.147,9296,0.016815,4.878
0.0000,0.0000,326.1932,68.644,10180,0.01807,3.297
0.0000,0.0000,293.1855,57.073,19337,0.016098,2.917
0.0000,0.0000,326.1945,63.709,20449,0.016834,3.543
0.0000,0.0000,339.2070,68.010,28145,0.016808,7.342
0.0000,0.0000,311.1752,62.218,41798,0.016139,5.255
0.0000,0.0000,325.1914,68.345,53735,0.016662,4.083
0.0000,0.0000,325.1922,63.668,78683,0.015565,7.057
0.0000,0.0000,328.1937,63.165,327,0.020331,2.570
0.0000,0.0000,342.2034,71.713,341,0.024408,2.766
0.0000,0.0000,425.1181,72.374,342,0.030396,1.885
0.0000,0.0000,421.2247,79.056,367,0.029875,2.576
0.0000,0.0000,353.2284,68.566,436,0.014216,2.189
0.0000,0.0000,515.2242,88.386,473,0.020322,4.604
0.0000,0.0000,367.2245,66.822,489,0.020149,2.339
0.0000,0.0000,338.2180,62.536,491,0.026094,2.511
0.0000,0.0000,339.4264,66.069,492,0.016691,3.145
0.0000,0.0000,325.6405,63.745,507,0.014997,2.664
0.0000,0.0000,414.1215,72.948,510,0.021395,2.696
0.0000,0.0000,325.3520,63.922,548,0.014586,2.728
0.0000,0.0000,337.1855,68.686,554,0.031767,2.656
0.0000,0.0000,213.0125,30.020,556,0.016126,1.816
0.0000,0.0000,279.1640,54.655,578,0.022247,2.109
0.0000,0.0000,325.6863,64.053,623,0.016976,5.881
0.0000,0.0000,323.1970,60.203,679,0.022915,3.534
0.0000,0.0000,323.1739,66.667,689,0.016139,2.919
0.0000,0.0000,266.1515,52.192,706,0.016858,2.082
0.0000,0.0000,485.2834,86.504,758,0.02558,2.341
0.0000,0.0000,339.4251,71.596,765,0.014895,3.713
0.0000,0.0000,339.3087,66.037,785,0.017008,3.698
0.0000,0.0000,311.3837,61.558,807,0.014464,4.452
0.0000,0.0000,221.8073,23.478,822,0.014175,1.986
0.0000,0.0000,225.8011,23.460,826,0.015675,2.155
0.0000,0.0000,295.1828,56.365,838,0.024323,2.592
0.0000,0.0000,441.2592,79.752,849,0.023832,2.603
0.0000,0.0000,382.2394,70.641,915,0.023627,2.384
0.0000,0.0000,328.1938,67.533,1021,0.018919,3.239
0.0000,0.0000,307.1999,59.157,1162,0.018064,2.625
0.0000,0.0000,341.2025,66.028,1217,0.025653,3.480
0.0000,0.0000,339.3104,71.325,1284,0.017261,4.371
0.0000,0.0000,311.2740,61.487,1412,0.014831,4.876
0.0000,0.0000,298.1620,59.881,1422,0.019341,3.285
0.0000,0.0000,353.2047,64.770,1449,0.027127,2.628
0.0000,0.0000,341.2096,71.685,1644,0.021918,3.998
0.0000,0.0000,425.2657,78.076,1678,0.022604,3.294
0.0000,0.0000,397.2347,71.924,1832,0.019845,2.477
0.0000,0.0000,248.0816,37.079,2061,0.013539,1.782
0.0000,0.0000,223.8046,23.211,2189,0.014723,2.080
0.0000,0.0000,313.1737,61.201,2264,0.019842,3.127
0.0000,0.0000,309.1803,57.960,2524,0.019057,1.942
0.0000,0.0000,325.4071,63.995,2624,0.017477,4.394
0.0000,0.0000,327.1904,68.559,2765,0.019148,3.418
0.0000,0.0000,294.1891,56.764,3190,0.017708,2.268
0.0000,0.0000,325.2909,63.785,4060,0.017772,6.213
0.0000,0.0000,381.2374,70.466,4568,0.018471,2.829
0.0000,0.0000,265.1510,52.252,4757,0.017368,2.226
0.0000,0.0000,297.1577,59.792,4947,0.017364,3.501
0.0000,0.0000,340.2088,71.452,5910,0.016685,3.697
0.0000,0.0000,312.1763,61.807,5988,0.016258,3.669
0.0000,0.0000,327.1873,63.674,6144,0.018739,3.648
0.0000,0.0000,340.2102,66.240,6894,0.016056,2.898
0.0000,0.0000,337.2108,62.980,7924,0.015815,3.038
0.0000,0.0000,326.1935,64.230,15289,0.017208,6.719
0.0000,0.0000,293.1853,56.675,18463,0.016429,2.594
0.0000,0.0000,339.2073,66.057,29607,0.016393,3.852
0.0000,0.0000,339.2065,71.535,32847,0.016799,4.214
0.0000,0.0000,311.1741,61.752,38214,0.014551,5.506
0.0000,0.0000,325.1924,63.974,87680,0.014709,6.567
0.0000,0.0000,325.6848,68.607,340,0.015791,2.679
0.0000,0.0000,337.1941,70.513,354,0.017707,2.362
0.0000,0.0000,328.1899,69.326,364,0.027801,2.179
0.0000,0.0000,339.4262,72.182,414,0.016362,4.112
0.0000,0.0000,321.2149,61.552,468,0.025864,2.395
0.0000,0.0000,485.2839,87.248,506,0.033221,3.156
0.0000,0.0000,325.6412,63.591,508,0.015665,2.802
0.0000,0.0000,339.4250,67.076,513,0.015185,3.884
0.0000,0.0000,312.7372,33.711,519,0.024627,1.905
0.0000,0.0000,328.1933,63.139,537,0.027898,2.440
0.0000,0.0000,425.1139,72.872,561,0.023877,3.239
0.0000,0.0000,325.3524,63.453,562,0.014298,2.699
0.0000,0.0000,323.1721,68.296,599,0.024079,3.109
0.0000,0.0000,441.2596,79.077,665,0.02058,3.896
0.0000,0.0000,405.2710,76.284,730,0.017077,2.182
0.0000,0.0000,307.2006,59.992,802,0.021387,3.227
0.0000,0.0000,397.2311,72.160,807,0.024531,2.866
0.0000,0.0000,325.6858,63.634,816,0.016255,3.061
0.0000,0.0000,298.1653,60.621,818,0.021898,3.343
0.0000,0.0000,339.3123,72.001,854,0.017677,3.748
0.0000,0.0000,241.0766,36.301,859,0.015658,2.242
0.0000,0.0000,295.1844,56.842,872,0.016573,2.499
0.0000,0.0000,221.8054,23.977,907,0.012169,1.893
0.0000,0.0000,311.3849,61.794,925,0.017166,4.166
0.0000,0.0000,339.3073,67.235,929,0.018197,3.240
0.0000,0.0000,338.2155,63.199,982,0.019809,3.581
0.0000,0.0000,223.8026,24.005,1250,0.014473,1.954
0.0000,0.0000,353.2093,64.967,1255,0.021188,4.400
0.0000,0.0000,341.2039,72.620,1362,0.024519,2.791
0.0000,0.0000,341.2034,66.223,1567,0.025772,5.237
0.0000,0.0000,325.4065,68.540,1576,0.014757,3.271
0.0000,0.0000,309.1838,57.853,1621,0.023106,2.963
0.0000,0.0000,248.0854,37.397,1680,0.015274,2.336
0.0000,0.0000,425.2669,78.082,1740,0.021342,2.800
0.0000,0.0000,313.1755,61.466,1788,0.02172,2.624
0.0000,0.0000,311.2735,61.833,1841,0.0152,4.223
0.0000,0.0000,325.2917,68.441,2404,0.016734,3.340
0.0000,0.0000,294.1881,56.805,2656,0.017841,2.598
0.0000,0.0000,325.4070,63.476,2849,0.014961,2.864
0.0000,0.0000,381.2366,70.581,2994,0.018467,2.854
0.0000,0.0000,265.1516,52.617,3332,0.013586,2.172
0.0000,0.0000,327.1898,68.852,3940,0.019383,3.341
0.0000,0.0000,340.2080,67.013,4131,0.01583,3.762
0.0000,0.0000,325.2914,63.457,4190,0.017026,3.047
0.0000,0.0000,327.1916,63.094,4340,0.022596,2.846
0.0000,0.0000,340.2084,71.676,5374,0.016158,7.443
0.0000,0.0000,297.1581,60.408,6506,0.017297,3.400
0.0000,0.0000,312.1789,61.900,7433,0.016446,4.647
0.0000,0.0000,337.2108,63.152,7805,0.017986,2.940
0.0000,0.0000,326.1938,68.708,10821,0.018196,3.554
0.0000,0.0000,326.1936,63.332,17112,0.017571,3.021
0.0000,0.0000,293.1853,56.828,19359,0.016238,2.521
0.0000,0.0000,339.2071,71.966,24005,0.016802,4.967
0.0000,0.0000,339.2057,67.370,25896,0.016892,4.792
0.0000,0.0000,311.1743,61.875,45604,0.016368,4.964
0.0000,0.0000,325.1916,68.515,55254,0.015947,3.913
0.0000,0.0000,325.1927,63.446,84886,0.0152,3.797
0.0000,0.0000,353.2149,72.724,223,0.020102,2.655
0.0000,0.0000,414.1211,73.293,376,0.026709,3.113
0.0000,0.0000,425.1155,73.117,403,0.029689,5.066
0.0000,0.0000,485.2874,88.067,422,0.026433,2.694
0.0000,0.0000,382.2396,71.367,440,0.028551,3.301
0.0000,0.0000,339.4280,72.101,541,0.0179,3.873
0.0000,0.0000,321.2175,62.295,544,0.020517,2.860
0.0000,0.0000,326.2947,64.343,551,0.016934,2.438
0.0000,0.0000,323.1763,66.183,625,0.018182,4.651
0.0000,0.0000,325.6853,64.527,648,0.01728,3.860
0.0000,0.0000,325.3526,64.145,648,0.016188,4.047
0.0000,0.0000,295.1801,57.269,699,0.025273,3.205
0.0000,0.0000,298.1589,59.977,704,0.015018,2.201
0.0000,0.0000,339.3102,66.449,723,0.016617,3.676
0.0000,0.0000,248.0871,37.319,750,0.018641,1.984
0.0000,0.0000,311.3834,61.946,781,0.015369,2.694
0.0000,0.0000,328.1861,64.196,881,0.023612,3.191
0.0000,0.0000,221.8015,23.981,901,0.017487,1.920
0.0000,0.0000,325.4059,68.752,975,0.014812,3.077
0.0000,0.0000,339.3106,72.025,986,0.017734,3.913
0.0000,0.0000,441.2621,79.933,993,0.026993,3.065
0.0000,0.0000,307.2015,59.509,1041,0.017764,2.876
0.0000,0.0000,338.2139,63.605,1143,0.023483,2.743
0.0000,0.0000,341.2070,72.257,1180,0.021555,3.804
0.0000,0.0000,397.2349,72.261,1211,0.0167,1.924
0.0000,0.0000,353.2081,65.360,1265,0.021217,2.993
0.0000,0.0000,311.2717,62.215,1287,0.014828,5.078
0.0000,0.0000,425.2655,77.697,1383,0.023273,2.935
0.0000,0.0000,223.8046,24.115,1424,0.013705,1.848
0.0000,0.0000,325.2908,68.738,1622,0.017353,3.576
0.0000,0.0000,341.2030,66.986,1661,0.018749,3.225
0.0000,0.0000,313.1731,61.998,1664,0.020548,5.252
0.0000,0.0000,309.1810,58.317,2441,0.018179,2.457
0.0000,0.0000,325.4062,64.183,2707,0.015507,3.525
0.0000,0.0000,294.1867,57.363,2723,0.018056,2.506
0.0000,0.0000,381.2368,70.820,3576,0.018188,2.586
0.0000,0.0000,325.2909,64.118,3823,0.018218,6.301
0.0000,0.0000,265.1534,52.861,4000,0.016565,2.220
0.0000,0.0000,297.1578,60.492,4208,0.017105,4.067
0.0000,0.0000,340.2118,72.003,4701,0.019658,3.731
0.0000,0.0000,312.1763,62.834,5186,0.016928,5.374
0.0000,0.0000,340.2094,66.508,5259,0.017237,3.986
0.0000,0.0000,327.1890,64.003,6237,0.019316,3.322
0.0000,0.0000,337.2094,63.756,6621,0.019263,2.598
0.0000,0.0000,326.1951,68.584,8089,0.017205,3.524
0.0000,0.0000,326.1936,64.166,18531,0.017949,6.508
0.0000,0.0000,293.1841,57.365,19924,0.016619,2.496
0.0000,0.0000,339.2065,66.489,23781,0.016816,4.526
0.0000,0.0000,339.2075,71.975,28675,0.01605,4.598
0.0000,0.0000,311.1743,62.274,34621,0.015559,5.417
0.0000,0.0000,325.1925,64.321,81886,0.01542,6.760
0.0000,0.0000,213.0162,32.629,289,0.014266,2.294
0.0000,0.0000,353.2215,70.922,325,0.026149,2.680
0.0000,0.0000,213.0191,30.350,348,0.014831,2.036
0.0000,0.0000,325.6835,63.978,351,0.020491,3.662
0.0000,0.0000,337.1851,67.661,355,0.014606,1.802
0.0000,0.0000,323.1738,62.023,366,0.023583,1.877
0.0000,0.0000,339.4266,71.586,372,0.014917,4.135
0.0000,0.0000,326.2945,67.973,408,0.01704,3.149
0.0000,0.0000,323.2044,60.338,409,0.016427,3.101
0.0000,0.0000,337.1912,71.797,413,0.017796,2.184
0.0000,0.0000,339.4262,67.611,422,0.016291,2.993
0.0000,0.0000,328.1948,69.788,449,0.015108,2.003
0.0000,0.0000,485.2808,86.792,461,0.036041,3.295
0.0000,0.0000,325.6836,67.981,464,0.01812,3.463
0.0000,0.0000,326.2970,63.970,468,0.017599,2.872
0.0000,0.0000,295.1809,56.089,472,0.028455,3.010
0.0000,0.0000,323.1734,67.300,491,0.022593,2.618
0.0000,0.0000,321.2191,61.213,547,0.026929,2.103
0.0000,0.0000,382.2395,70.060,589,0.02223,3.302
0.0000,0.0000,473.2910,96.135,617,0.02802,2.770
0.0000,0.0000,214.8377,23.603,637,0.014877,2.385
0.0000,0.0000,328.1937,62.111,645,0.022004,3.680
0.0000,0.0000,425.1217,74.234,704,0.025835,1.744
0.0000,0.0000,341.2047,71.776,804,0.023208,3.237
0.0000,0.0000,311.3853,61.577,849,0.016588,2.991
0.0000,0.0000,248.0869,37.532,907,0.012893,2.235
0.0000,0.0000,441.2587,79.564,914,0.023319,3.226
0.0000,0.0000,339.3097,67.313,943,0.017003,6.858
0.0000,0.0000,425.2666,77.803,1010,0.024551,3.494
0.0000,0.0000,279.1683,54.584,1023,0.016728,2.742
0.0000,0.0000,341.2031,67.648,1036,0.025871,2.328
0.0000,0.0000,397.2326,72.140,1041,0.033695,2.113
0.0000,0.0000,307.1979,59.504,1176,0.021531,2.688
0.0000,0.0000,298.1634,60.587,1248,0.020363,2.705
0.0000,0.0000,353.2134,65.317,1257,0.026008,3.300
0.0000,0.0000,223.8031,23.972,1312,0.014573,2.319
0.0000,0.0000,338.2129,62.872,1513,0.018968,2.821
0.0000,0.0000,309.1838,58.008,1583,0.018159,3.142
0.0000,0.0000,311.2730,61.660,1638,0.015246,4.442
0.0000,0.0000,325.4071,68.227,1682,0.014839,3.541
0.0000,0.0000,325.4054,63.599,1862,0.015684,3.740
0.0000,0.0000,313.1735,61.958,1927,0.021881,3.033
0.0000,0.0000,255.2365,53.979,2275,0.015281,1.971
0.0000,0.0000,325.2928,68.200,2521,0.016932,3.604
0.0000,0.0000,381.2407,70.256,2604,0.022143,3.499
0.0000,0.0000,327.1908,68.321,3045,0.020865,2.932
0.0000,0.0000,327.1878,63.336,3098,0.020264,4.802
0.0000,0.0000,325.2898,63.931,3137,0.017496,3.273
0.0000,0.0000,294.1886,56.967,3281,0.016811,2.629
0.0000,0.0000,265.1517,52.799,3617,0.015425,2.465
0.0000,0.0000,312.1794,61.449,5770,0.016973,3.956
0.0000,0.0000,340.2079,67.406,5975,0.015634,7.280
0.0000,0.0000,297.1578,60.034,6321,0.017624,3.453
0.0000,0.0000,337.2122,63.105,6534,0.017826,3.299
0.0000,0.0000,326.1948,67.839,12549,0.017228,3.550
0.0000,0.0000,326.1927,64.009,13470,0.017397,3.852
0.0000,0.0000,293.1861,56.857,21458,0.014457,2.582
0.0000,0.0000,339.2060,71.859,21717,0.015757,4.033
0.0000,0.0000,339.2070,67.296,30402,0.016107,7.760
0.0000,0.0000,311.1747,61.638,39071,0.015341,3.835
0.0000,0.0000,325.1912,63.453,56179,0.017054,4.248
0.0000,0.0000,325.1917,68.124,60039,0.015694,3.929
0.0000,0.0000,314.1712,62.930,298,0.027945,3.387
0.0000,0.0000,411.1010,71.471,313,0.025015,3.511
0.0000,0.0000,337.1931,70.051,407,0.022819,3.101
0.0000,0.0000,325.6386,64.055,442,0.016353,2.933
0.0000,0.0000,279.1652,54.558,548,0.023662,2.479
0.0000,0.0000,323.1748,67.312,584,0.023977,3.172
0.0000,0.0000,307.2005,58.904,602,0.021493,2.254
0.0000,0.0000,421.2293,79.256,610,0.026343,3.194
0.0000,0.0000,339.4257,71.629,612,0.016054,3.412
0.0000,0.0000,325.3508,64.102,614,0.014234,5.714
0.0000,0.0000,214.8348,23.195,622,0.016677,2.093
0.0000,0.0000,266.1536,52.461,634,0.019155,2.408
0.0000,0.0000,325.6837,63.937,634,0.015533,3.080
0.0000,0.0000,213.0177,33.259,703,0.01548,2.629
0.0000,0.0000,311.3849,62.002,763,0.015899,3.002
0.0000,0.0000,225.8008,23.506,764,0.015704,2.257
0.0000,0.0000,469.2875,85.753,765,0.02081,3.104
0.0000,0.0000,221.8047,23.490,776,0.016193,2.250
0.0000,0.0000,321.2159,61.664,786,0.017931,2.295
0.0000,0.0000,339.3071,66.153,817,0.019396,3.336
0.0000,0.0000,248.0847,37.317,833,0.017188,2.242
0.0000,0.0000,485.2787,86.182,871,0.026929,2.573
0.0000,0.0000,223.8045,23.331,873,0.015735,2.186
0.0000,0.0000,328.1870,64.324,898,0.020951,4.280
0.0000,0.0000,338.2141,63.171,912,0.025015,3.060
0.0000,0.0000,295.1792,56.792,947,0.022371,2.550
0.0000,0.0000,341.2034,66.522,1011,0.020399,3.526
0.0000,0.0000,339.3103,71.598,1059,0.018385,3.446
0.0000,0.0000,298.1659,59.522,1071,0.017952,3.438
0.0000,0.0000,353.2032,64.539,1090,0.025042,2.870
0.0000,0.0000,425.2608,77.967,1121,0.025619,3.215
0.0000,0.0000,397.2328,71.976,1196,0.025554,2.868
0.0000,0.0000,441.2607,79.152,1242,0.024432,2.686
0.0000,0.0000,311.2733,62.107,1251,0.014993,4.953
